Estadisticas;2019-10-04-2019-10-04
Tecnico;Panel;Reclamo;Cliente;Hora
 Eduardo  Portillo;PB1;Baja  Velocidad;12330;2019-10-04  09:59:17 
 Eduardo  Portillo;PI3Ctris;Sin  Servicio;3720;2019-10-04  10:05:41 
 Eduardo  Portillo;ERROR;Sin  Servicio;9997;2019-10-04  10:21:36 
 Eduardo  Portillo;SF2AC;Sin  Servicio;12993;2019-10-04  10:30:06 
 Eduardo  Portillo;HV4;Sin  Servicio;13887;2019-10-04  11:26:11 
 Eduardo  Portillo;OLT1.UBNT.HQ;Sin  Servicio;16759;2019-10-04  11:31:08 
 Eduardo  Portillo;OLT4.HUAWEI.HQ;Sin  Servicio;4369;2019-10-04  11:33:45 
 Eduardo  Portillo;TSB2T;Corte  Administrativo;15689;2019-10-04  11:57:48 
 Eduardo  Portillo;PI4;Sin  Servicio;18782;2019-10-04  12:03:43 
 Eduardo  Portillo;SP3AC;Baja  Velocidad;9457;2019-10-04  12:10:33 
 Eduardo  Portillo;3L2-Omni;Baja  Velocidad;19071;2019-10-04  12:15:38 
 Eduardo  Portillo;LP2C;Sin  Servicio;15603;2019-10-04  12:23:59 
 Eduardo  Portillo;PB3bis;Sin  Servicio;10155;2019-10-04  12:37:40 
 Eduardo  Portillo;HE1Cbis;Cortes;17593;2019-10-04  13:03:46 
 Eduardo  Portillo;HQ3AC;Sin  Servicio;4988;2019-10-04  13:09:39 
 Eduardo  Portillo;RAM4C;Sin  Servicio;18958;2019-10-04  13:23:56 
 Eduardo  Portillo;OLT2.UBNT.HQ;Cortes;13243;2019-10-04  13:34:47 
 Eduardo  Portillo;SP4AC;Sin  Servicio;14239;2019-10-04  13:38:03 
