Estadisticas;2019-08-07-2019-08-07
Tecnico;Panel;Reclamo;Cliente;Hora
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;2098;2019-08-07  09:35:17 
 Eduardo  Portillo;OLT2.UBNT.PI;Corte  Administrativo;16839;2019-08-07  09:54:24 
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;16055;2019-08-07  09:55:13 
 Eduardo  Portillo;SC2;Corte  Administrativo;10788;2019-08-07  09:57:55 
 Eduardo  Portillo;HI4C;Sin  Servicio;6716;2019-08-07  09:59:15 
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;9781;2019-08-07  10:01:32 
 Eduardo  Portillo;OLT2.UBNT.PI;Sin  Servicio;16839;2019-08-07  10:03:27 
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;15069;2019-08-07  10:03:51 
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;11029;2019-08-07  10:16:30 
 Eduardo  Portillo;PI3Ctris;Sin  Servicio;4757;2019-08-07  10:18:10 
 Eduardo  Portillo;HE2Cquad;Sin  Servicio;2270;2019-08-07  10:20:46 
 Eduardo  Portillo;OLT2.UBNT.PI;Cortes;15310;2019-08-07  11:51:55 
 Eduardo  Portillo;OLT2.UBNT.PI;Cortes;13970;2019-08-07  11:52:02 
 Eduardo  Portillo;OLT2.UBNT.HQ;Baja  Velocidad;6544;2019-08-07  12:13:55 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;16895;2019-08-07  12:18:51 
 Eduardo  Portillo;OLT4.HUAWEI.HQ;Sin  Servicio;8148;2019-08-07  12:21:16 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;14881;2019-08-07  12:34:14 
 Eduardo  Portillo;OLT2.UBNT.PI;Cortes;7013;2019-08-07  12:39:17 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;13276;2019-08-07  12:50:08 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;7137;2019-08-07  13:00:20 
 Eduardo  Portillo;OLT1.HUAWEI.SF;Corte  Administrativo;10204;2019-08-07  13:02:10 
 Eduardo  Portillo;ERROR;Cortes;2372;2019-08-07  13:18:39 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;7986;2019-08-07  13:24:54 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;3701;2019-08-07  13:25:09 
 Eduardo  Portillo;OLT2.HUAWEI.PS;Sin  Servicio;6712;2019-08-07  13:25:55 
 Eduardo  Portillo;HE4Cbis;Sin  Servicio;3701;2019-08-07  13:30:14 
 Eduardo  Portillo;BF1;Sin  Servicio;2682;2019-08-07  13:36:16 
 Eduardo  Portillo;TF1C;Sin  Servicio;15022;2019-08-07  13:38:46 
 Eduardo  Portillo;OLT1.UBNT.PI;Sin  Servicio;3091;2019-08-07  13:41:03 
 Eduardo  Portillo;PI2Cbis;Sin  Servicio;4087;2019-08-07  13:50:43 
