Estadisticas;2019-11-18-2019-11-18
Tecnico;Panel;Reclamo;Cliente;Hora
 Nicolas  Vargas;OLT2.UBNT.HQ;Cortes;11641;2019-11-18  10:08:58 
 Nicolas  Vargas;OLT1.UBNT.TF;Sin  Servicio;15915;2019-11-18  10:12:25 
 Nicolas  Vargas;TSB4Cbb;Baja  Velocidad;7755;2019-11-18  11:10:35 
 Nicolas  Vargas;RU3AC;Sin  Servicio;6427;2019-11-18  11:11:54 
 Nicolas  Vargas;TSB3Cbis;Sin  Servicio;10538;2019-11-18  11:15:52 
 Nicolas  Vargas;SG1ACbis;Baja  Velocidad;12820;2019-11-18  11:16:56 
 Nicolas  Vargas;OLT2.UBNT.PI;Sin  Servicio;17425;2019-11-18  11:38:11 
 Nicolas  Vargas;OLT1.UBNT.TF;Sin  Servicio;14685;2019-11-18  11:42:55 
 Nicolas  Vargas;OLT1.UBNT.PS;Baja  Velocidad;9788;2019-11-18  11:54:47 
 Nicolas  Vargas;BC2AC;Sin  Servicio;6422;2019-11-18  12:17:05 
 Nicolas  Vargas;SG1AC-TEST;Baja  Velocidad;12013;2019-11-18  12:45:08 
 Nicolas  Vargas;PS4;Baja  Velocidad;16790;2019-11-18  12:45:36 
 Nicolas  Vargas;ERROR;Sin  Servicio;19794;2019-11-18  14:16:21 
 Nicolas  Vargas;PB3bis;Sin  Servicio;12203;2019-11-18  14:22:05 
 Nicolas  Vargas;HE4C;Sin  Servicio;12350;2019-11-18  14:33:37 
 Nicolas  Vargas;OLT3.HUAWEI.PI;Sin  Servicio;12847;2019-11-18  14:40:16 
 Nicolas  Vargas;HV4;Sin  Servicio;16188;2019-11-18  14:42:12 
 Nicolas  Vargas;OLT2.UBNT.PI;Sin  Servicio;8242;2019-11-18  14:44:42 
 Nicolas  Vargas;TSB1Cbis;Baja  Velocidad;11328;2019-11-18  14:45:00 
 Nicolas  Vargas;OLT2.UBNT.HQ;Sin  Servicio;11641;2019-11-18  15:43:36 
 Nicolas  Vargas;OLT2.HUAWEI.PS;Baja  Velocidad;6592;2019-11-18  15:45:12 
 Nicolas  Vargas;OLT1.HUAWEI.AC;Baja  Velocidad;68;2019-11-18  15:46:44 
 Nicolas  Vargas;OLT2.HUAWEI.PS;Sin  Servicio;16695;2019-11-18  15:50:12 
 Nicolas  Vargas;ERROR;Cortes;7057;2019-11-18  15:50:50 
 Nicolas  Vargas;TSB1C;Sin  Servicio;10206;2019-11-18  15:53:25 
 Nicolas  Vargas;PI4Cbb;Sin  Servicio;4602;2019-11-18  15:58:32 
 Nicolas  Vargas;OLT2.HUAWEI.PS;Cortes;19552;2019-11-18  16:06:13 
 Nicolas  Vargas;LP3C;Cortes;12308;2019-11-18  16:07:23 
 Nicolas  Vargas;RU3ACbis;Sin  Servicio;12162;2019-11-18  16:07:34 
 Nicolas  Vargas;BF3;Sin  Servicio;17719;2019-11-18  16:12:38 
 Nicolas  Vargas;SC2;Sin  Servicio;10671;2019-11-18  16:26:20 
 Nicolas  Vargas;HV4;Sin  Servicio;11711;2019-11-18  16:28:27 
 Nicolas  Vargas;HV4;Sin  Servicio;19958;2019-11-18  16:36:59 
 Nicolas  Vargas;TSB2T;Baja  Velocidad;19611;2019-11-18  16:37:29 
 Nicolas  Vargas;HV4;Baja  Velocidad;17129;2019-11-18  16:52:13 
 Nicolas  Vargas;OLT1.HUAWEI.SF;Sin  Servicio;12509;2019-11-18  17:01:15 
 Nicolas  Vargas;MluR1bb;Sin  Servicio;2294;2019-11-18  17:40:23 
 Nicolas  Vargas;RU3AC;Sin  Servicio;6116;2019-11-18  17:40:52 
 Nicolas  Vargas;OLT2.UBNT.PI;Sin  Servicio;5430;2019-11-18  17:52:33 
 Nicolas  Vargas;HE1C;Sin  Servicio;14951;2019-11-18  17:54:06 
 Nicolas  Vargas;PP4C;Sin  Servicio;2938;2019-11-18  18:26:52 
 Nicolas  Vargas;HW1C;Sin  Servicio;9308;2019-11-18  18:29:37 
 Nicolas  Vargas;OLT1.HUAWEI.AC;Sin  Servicio;7746;2019-11-18  18:31:07 
 Nicolas  Vargas;OLT1.HUAWEI.AC;Sin  Servicio;7746;2019-11-18  18:43:32 
 Nicolas  Vargas;PB1;Baja  Velocidad;6696;2019-11-18  18:45:31 
 Nicolas  Vargas;TT2C;Sin  Servicio;12165;2019-11-18  18:49:03 
 Nicolas  Vargas;OLT3.HUAWEI.PI;Sin  Servicio;11876;2019-11-18  19:02:14 
 Nicolas  Vargas;PB2;Sin  Servicio;10260;2019-11-18  19:04:05 
