Estadisticas;2019-08-17-2019-08-17
Tecnico;Panel;Reclamo;Cliente;Hora
 Nicolas  Vargas;OLT4.HUAWEI.HQ;Sin  Servicio;17921;2019-08-17  10:07:03 
 Nicolas  Vargas;TSB4bis;Sin  Servicio;9859;2019-08-17  10:15:37 
 Nicolas  Vargas;OLT1.HUAWEI.AC;Sin  Servicio;3102;2019-08-17  10:38:10 
 Nicolas  Vargas;SSiU1;Baja  Velocidad;409;2019-08-17  10:58:19 
 Nicolas  Vargas;OLT3.HUAWEI.PI;Sin  Servicio;17586;2019-08-17  11:24:05 
 Nicolas  Vargas;SF2;Sin  Servicio;5974;2019-08-17  11:27:35 
 Nicolas  Vargas;BF1AC;Baja  Velocidad;15204;2019-08-17  12:36:40 
 Nicolas  Vargas;OLT1.UBNT.TF;Sin  Servicio;8901;2019-08-17  14:05:47 
 Nicolas  Vargas;TF3;Sin  Servicio;10096;2019-08-17  14:06:27 
 Nicolas  Vargas;TF3Cbb;Sin  Servicio;17080;2019-08-17  14:06:59 
 Nicolas  Vargas;OLT1.UBNT.PI;Sin  Servicio;8739;2019-08-17  14:19:21 
 Nicolas  Vargas;OLT1.UBNT.PI;Sin  Servicio;16945;2019-08-17  14:22:58 
 Nicolas  Vargas;OLT2.UBNT.HQ;Sin  Servicio;5731;2019-08-17  14:25:30 
 Nicolas  Vargas;MluR2tris;Cortes;5371;2019-08-17  14:26:20 
 Nicolas  Vargas;PP4C;Baja  Velocidad;15968;2019-08-17  15:11:37 
 Nicolas  Vargas;TT2C;Baja  Velocidad;9207;2019-08-17  15:20:35 
 Nicolas  Vargas;SF1AC;Sin  Servicio;9039;2019-08-17  15:21:09 
 Nicolas  Vargas;OLT1.UBNT.HQ;Sin  Servicio;17567;2019-08-17  16:10:19 
 Nicolas  Vargas;OLT1.HUAWEI.SF;Sin  Servicio;17416;2019-08-17  16:29:12 
 Nicolas  Vargas;HE3Cbis;Baja  Velocidad;17399;2019-08-17  16:33:00 
 Nicolas  Vargas;OLT1.UBNT.TF;Sin  Servicio;13819;2019-08-17  16:41:03 
 Nicolas  Vargas;SG1bis;Sin  Servicio;1217;2019-08-17  16:41:39 
 Nicolas  Vargas;PI4Cbis;Baja  Velocidad;11381;2019-08-17  16:45:28 
 Nicolas  Vargas;A51-1AC;Baja  Velocidad;7263;2019-08-17  17:37:21 
 Nicolas  Vargas;TF3bis;Baja  Velocidad;17697;2019-08-17  17:43:08 
 Nicolas  Vargas;PI2Cbis;Sin  Servicio;8742;2019-08-17  17:54:30 
 Nicolas  Vargas;FMF1;Sin  Servicio;5359;2019-08-17  17:54:58 
 Nicolas  Vargas;RB3C;Baja  Velocidad;9759;2019-08-17  18:31:35 
 Nicolas  Vargas;HV1.6;Sin  Servicio;6213;2019-08-17  18:36:06 
 Nicolas  Vargas;AA1C;Baja  Velocidad;6021;2019-08-17  18:39:34 
 Nicolas  Vargas;OLT1.UBNT.PI;Sin  Servicio;16287;2019-08-17  19:26:15 
 Nicolas  Vargas;OLT1.HUAWEI.AC;Sin  Servicio;17891;2019-08-17  19:28:01 
 Nicolas  Vargas;TSB3Cd;Baja  Velocidad;9186;2019-08-17  19:50:40 
 Nicolas  Vargas;TF1CTris;Sin  Servicio;15528;2019-08-17  20:25:06 
 Nicolas  Vargas;AA2C;Sin  Servicio;11027;2019-08-17  20:25:45 
 Nicolas  Vargas;ESC2;Baja  Velocidad;11015;2019-08-17  20:26:34 
 Nicolas  Vargas;HV1.9;Sin  Servicio;2332;2019-08-17  20:38:46 
 Nicolas  Vargas;SSiP3;Sin  Servicio;1707;2019-08-17  20:39:13 
 Nicolas  Vargas;AC2;Baja  Velocidad;2130;2019-08-17  21:03:25 
 Nicolas  Vargas;TSB4Cbis;Baja  Velocidad;10221;2019-08-17  21:04:28 
 Nicolas  Vargas;TSB4;Baja  Velocidad;2115;2019-08-17  21:12:22 
 Nicolas  Vargas;BF4RF;Sin  Servicio;7112;2019-08-17  21:24:17 
 Nicolas  Vargas;PB2;Baja  Velocidad;9135;2019-08-17  21:25:11 
 Nicolas  Vargas;HE3Cbis;Baja  Velocidad;9376;2019-08-17  21:26:35 
 Nicolas  Vargas;TT2;Sin  Servicio;3284;2019-08-17  21:59:50 
 Nicolas  Vargas;RAM1;Sin  Servicio;3219;2019-08-17  22:06:11 
 Nicolas  Vargas;RAM1;Sin  Servicio;3219;2019-08-17  22:07:03 
 Nicolas  Vargas;SG1ACbis;Sin  Servicio;9116;2019-08-17  22:09:09 
 Nicolas  Vargas;AA1C;Sin  Servicio;6230;2019-08-17  22:31:07 
 Nicolas  Vargas;HI2Cbis;Baja  Velocidad;8067;2019-08-17  22:40:58 
 Nicolas  Vargas;TSB3T;Baja  Velocidad;17573;2019-08-17  22:55:18 
